player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.number,player.position,player.photo
128853,D. Köhn,Derrick Arthur,Köhn,26,1999-02-04,Hamburg,Germany,Germany,180 cm,73 kg,18,Defender,https://media.api-sports.io/football/players/128853.png
162535,B. Arrey-Mbi,Bright,Akwo Arrey-Mbi,22,2003-03-26,Kaarst,Germany,Germany,187 cm,90 kg,4,Defender,https://media.api-sports.io/football/players/162535.png
40409,Iuri Medeiros,Iuri José,Picanço Medeiros,31,1994-07-10,Horta,Portugal,Portugal,175 cm,66 kg,10,Attacker,https://media.api-sports.io/football/players/40409.png
48610,K. Duah,Kwadwo Antwi,Duah,28,1997-02-24,London,England,Switzerland,185 cm,80 kg,9,Attacker,https://media.api-sports.io/football/players/48610.png
18970,P. Groß,Pascal,Groß,34,1991-06-15,Mannheim,Germany,Germany,181 cm,78 kg,13,Midfielder,https://media.api-sports.io/football/players/18970.png
8508,T. Sekine,Takahiro,Sekine,30,1995-04-19,Tsurugashima,Japan,Japan,167 cm,61 kg,14,Midfielder,https://media.api-sports.io/football/players/8508.png
19042,F. Hadërgjonaj,Florent,Hadërgjonaj,31,1994-07-31,Langnau,Switzerland,Kosovo,182 cm,73 kg,94,Defender,https://media.api-sports.io/football/players/19042.png
49886,O. Şahan,Olcay,Şahan,38,1987-05-26,Düsseldorf,Germany,Türkiye,179 cm,71 kg,10,Midfielder,https://media.api-sports.io/football/players/49886.png
19623,J. Böðvarsson,Jón Daði,Böðvarsson,33,1992-05-25,Selfoss,Iceland,Iceland,190 cm,85 kg,9,Attacker,https://media.api-sports.io/football/players/19623.png
26287,P. Hofmann,Philipp,Hofmann,32,1993-03-30,Arnsberg,Germany,Germany,195 cm,89 kg,33,Attacker,https://media.api-sports.io/football/players/26287.png
19045,C. Schindler,Christopher Wolfgang Georg Aug,Schindler,35,1990-04-29,München,Germany,Germany,188 cm,83 kg,16,Defender,https://media.api-sports.io/football/players/19045.png
2738,C. Gytkjær,Christian,Lund Gytkjær,35,1990-05-06,Roskilde,Denmark,Denmark,185 cm,77 kg,9,Attacker,https://media.api-sports.io/football/players/2738.png
9329,Pedro Raul,Pedro Raul,Garay da Silva,29,1996-11-05,Porto Alegre,Brazil,Brazil,193 cm,86 kg,9,Attacker,https://media.api-sports.io/football/players/9329.png
33147,Y. Ohashi,Yuki,Ohashi,29,1996-07-27,Matsudo,Japan,Japan,180 cm,73 kg,17,Attacker,https://media.api-sports.io/football/players/33147.png
25375,T. Asano,Takuma,Asano,31,1994-11-10,Komono,Japan,Japan,173 cm,71 kg,11,Attacker,https://media.api-sports.io/football/players/25375.png
13063,Rafa Silva,Rafael,da Silva,33,1992-04-04,São Paulo,Brazil,Brazil,179 cm,73 kg,19,Attacker,https://media.api-sports.io/football/players/13063.png
33648,Leonardo,Leonardo,Nascimento Lopes de Souza,28,1997-05-28,São Paulo,Brazil,Brazil,180 cm,76 kg,45,Attacker,https://media.api-sports.io/football/players/33648.png
33104,R. Yamanaka,Ryosuke,Yamanaka,32,1993-04-20,Kashiwa,Japan,Japan,174 cm,71 kg,6,Defender,https://media.api-sports.io/football/players/33104.png
34428,Kim Bo-Kyung,Bo-Kyung,Kim,36,1989-10-06,Seoul,Korea Republic,Korea Republic,178 cm,73 kg,13,Midfielder,https://media.api-sports.io/football/players/34428.png
440,Y. Nagatomo,Yuto,Nagatomo,39,1986-09-12,Saijo,Japan,Japan,170 cm,68 kg,5,Defender,https://media.api-sports.io/football/players/440.png
38114,K. Itakura,Ko,Itakura,28,1997-01-27,Yokohama,Japan,Japan,188 cm,80 kg,3,Defender,https://media.api-sports.io/football/players/38114.png
33224,D. Maeda,Daizen,Maeda,28,1997-10-20,Taishi,Japan,Japan,173 cm,67 kg,38,Attacker,https://media.api-sports.io/football/players/33224.png
12705,Hulk,Givanildo,Vieira de Souza,39,1986-07-25,Campina Grande,Brazil,Brazil,179 cm,95 kg,7,Attacker,https://media.api-sports.io/football/players/12705.png
33291,G. Rodrigues,Gerson Leal,Rodrigues Gouveia,30,1995-06-20,Pragal,Portugal,Luxembourg,188 cm,82 kg,9,Attacker,https://media.api-sports.io/football/players/33291.png
19358,K. Mokotjo,Kamohelo,Mokotjo,34,1991-03-11,Odendaalsrus,South Africa,South Africa,170 cm,72 kg,12,Midfielder,https://media.api-sports.io/football/players/19358.png
36932,Y. Namli,Younes,Namli,31,1994-06-20,København,Denmark,Denmark,180 cm,70 kg,7,Midfielder,https://media.api-sports.io/football/players/36932.png
625,P. Sandler,Philippe,Sandler,28,1997-02-10,Amsterdam,Netherlands,Netherlands,190 cm,82 kg,3,Defender,https://media.api-sports.io/football/players/625.png
328141,T. Beelen,Thomas,Beelen,24,2001-06-11,Harderwijk,Netherlands,Netherlands,180 cm,80 kg,3,Defender,https://media.api-sports.io/football/players/328141.png
242,R. Thomas,Ryan Jared,Thomas,31,1994-12-20,Auckland,New Zealand,New Zealand,176 cm,61 kg,30,Midfielder,https://media.api-sports.io/football/players/242.png
36922,S. van den Berg,Sepp,van den Berg,24,2001-12-20,Zwolle,Netherlands,Netherlands,189 cm,74 kg,42,Defender,https://media.api-sports.io/football/players/36922.png
102080,B. Silva,Bruno Ramón,Silva Barone,45,1980-03-29,Melo,Uruguay,Uruguay,180 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/102080.png
116222,R. Wielaert,Rob,Wielaert,46,1978-12-29,Emmeloord,Netherlands,Netherlands,178 cm,80 kg,,Defender,https://media.api-sports.io/football/players/116222.png
61843,I. Aissati,Ismail,Aissati,37,1988-08-16,Utrecht,Netherlands,Morocco,174 cm,70 kg,,Midfielder,https://media.api-sports.io/football/players/61843.png
37893,M. El Hamdaoui,Mounir,El Hamdaoui,41,1984-07-14,Rotterdam,Netherlands,Morocco,183 cm,81 kg,,Attacker,https://media.api-sports.io/football/players/37893.png
18756,M. Stekelenburg,Maarten,Stekelenburg,42,1982-09-22,Haarlem,Netherlands,Netherlands,197 cm,92 kg,,Goalkeeper,https://media.api-sports.io/football/players/18756.png
551,K. Huntelaar,Klaas-Jan,Huntelaar,42,1983-08-12,Voor-Drempt,Netherlands,Netherlands,186 cm,83 kg,,Attacker,https://media.api-sports.io/football/players/551.png
958,M. Sulejmani,Miralem,Sulejmani,36,1988-12-05,Beograd,Serbia,Serbia,179 cm,73 kg,,Midfielder,https://media.api-sports.io/football/players/958.png
48023,R. Lindgren,Rasmus,Lindgren,40,1984-11-29,Landskrona,Sweden,Sweden,180 cm,69 kg,,Defender,https://media.api-sports.io/football/players/48023.png
105126,K. Bakircioglu,Kennedy,Bakircioglu,44,1980-11-02,Södertälje,Sweden,Sweden,181 cm,71 kg,,Midfielder,https://media.api-sports.io/football/players/105126.png
114151,D. de Zeeuw,Demy,de Zeeuw,42,1983-05-26,Apeldoorn,Netherlands,Netherlands,174 cm,71 kg,,Midfielder,https://media.api-sports.io/football/players/114151.png
105413,M. Rosales,Mauro Damían,Rosales,44,1981-02-24,Villa María,Argentina,Argentina,172 cm,75 kg,,Midfielder,https://media.api-sports.io/football/players/105413.png
140,Thomas Vermaelen,Thomas,Vermaelen,39,1985-11-14,Kapellen,Belgium,Belgium,183 cm,80 kg,,Defender,https://media.api-sports.io/football/players/140.png
51070,Z. Ibrahimović,Zlatan,Ibrahimović,43,1981-10-03,Malmö,Sweden,Sweden,195 cm,95 kg,,Attacker,https://media.api-sports.io/football/players/51070.png
115977,E. van der Sar,Edwin,van der Sar,54,1970-10-29,Voorhout,Netherlands,Netherlands,197 cm,84 kg,,Goalkeeper,https://media.api-sports.io/football/players/115977.png
37942,R. Kishna,Ricardo Dennie,Kishna,30,1995-01-04,Den Haag,Netherlands,Netherlands,187 cm,77 kg,,Attacker,https://media.api-sports.io/football/players/37942.png
6830,S. de Jong,Siem Stefan,de Jong,36,1989-01-28,Aigle,Switzerland,Netherlands,185 cm,76 kg,,Midfielder,https://media.api-sports.io/football/players/6830.png
37178,Urby Vitorrio Diego Emanuelson,Urby Vitorrio Diego,Emanuelson,39,1986-06-16,Amsterdam,Netherlands,Netherlands,176 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/37178.png
42309,Wesley Sneijder,Wesley,Sneijder,41,1984-06-09,Utrecht,Netherlands,Netherlands,170 cm,67 kg,,Midfielder,https://media.api-sports.io/football/players/42309.png
19034,R. Babel,Ryan Guno,Babel,38,1986-12-19,Amsterdam,Netherlands,Netherlands,185 cm,79 kg,10,Attacker,https://media.api-sports.io/football/players/19034.png
56131,A. Özbiliz,Aras,Özbiliz,35,1990-03-09,İstanbul,Türkiye,Armenia,175 cm,72 kg,,Midfielder,https://media.api-sports.io/football/players/56131.png
2062,Q. Promes,Quincy Anton,Promes,33,1992-01-04,Amsterdam,Netherlands,Netherlands,174 cm,72 kg,10,Midfielder,https://media.api-sports.io/football/players/2062.png
37262,Lerin Duarte,Lerin,Duarte,35,1990-08-11,Rotterdam,Netherlands,Netherlands,168 cm,65 kg,10,Midfielder,https://media.api-sports.io/football/players/37262.png
25317,N. Moisander,Niklas Kristian,Moisander,40,1985-09-29,Turku,Finland,Finland,183 cm,77 kg,4,Defender,https://media.api-sports.io/football/players/25317.png
555,L. Traoré,Lassina Chamste Soudine Franck,Traoré,24,2001-01-12,Bobo-Dioulasso,Burkina Faso,Burkina Faso,182 cm,90 kg,2,Attacker,https://media.api-sports.io/football/players/555.png
12555,R. Živković,Richairo Juliano,Živković,29,1996-09-05,Assen,Netherlands,Curaçao,187 cm,73 kg,34,Attacker,https://media.api-sports.io/football/players/12555.png
124,J. Cillessen,Jasper,Cillessen,36,1989-04-22,Groesbeek,Netherlands,Netherlands,185 cm,83 kg,1,Goalkeeper,https://media.api-sports.io/football/players/124.png
546,L. Schöne,Lasse,Schöne,39,1986-05-27,Glostrup,Denmark,Denmark,177 cm,78 kg,20,Midfielder,https://media.api-sports.io/football/players/546.png
174,C. Eriksen,Christian,Dannemann Eriksen,33,1992-02-14,Middelfart,Denmark,Denmark,182 cm,76 kg,10,Midfielder,https://media.api-sports.io/football/players/174.png
18853,J. Riedewald,Jaïro Jocquim,Riedewald,29,1996-09-09,Haarlem,Netherlands,Netherlands,182 cm,79 kg,44,Defender,https://media.api-sports.io/football/players/18853.png
170,J. Vertonghen,Jan,Vertonghen,38,1987-04-24,Sint-Niklaas,Belgium,Belgium,189 cm,79 kg,14,Defender,https://media.api-sports.io/football/players/170.png
36788,V. Anita,Vurnon San Benito,Anita,36,1989-04-04,Willemstad,Curaçao,Curaçao,169 cm,63 kg,5,Midfielder,https://media.api-sports.io/football/players/36788.png
162,T. Alderweireld,Toby Albertine Maurits,Alderweireld,36,1989-03-02,Wilrijk,Belgium,Belgium,186 cm,81 kg,23,Defender,https://media.api-sports.io/football/players/162.png
36986,D. Johnsen,Dennis,Tørset Johnsen,27,1998-02-17,Skien,Norway,Norway,185 cm,72 kg,17,Attacker,https://media.api-sports.io/football/players/36986.png
37276,K. Scherpen,Kjell,Scherpen,25,2000-01-23,Emmen,Netherlands,Netherlands,206 cm,98 kg,16,Goalkeeper,https://media.api-sports.io/football/players/37276.png
36972,K. Pierie,Kik,Pierie,25,2000-07-20,Boston,USA,Netherlands,183 cm,72 kg,3,Defender,https://media.api-sports.io/football/players/36972.png
539,D. de Wit,Dani,de Wit,27,1998-01-28,Hoorn,Netherlands,Netherlands,184 cm,76 kg,10,Midfielder,https://media.api-sports.io/football/players/539.png
232,N. Viergever,Nick,Viergever,36,1989-08-03,Capelle aan den IJssel,Netherlands,Netherlands,183 cm,78 kg,24,Defender,https://media.api-sports.io/football/players/232.png
19322,M. van der Hoorn,Mike Adrianus Wilhelmus,van der Hoorn,33,1992-10-15,Almere,Netherlands,Netherlands,190 cm,81 kg,3,Defender,https://media.api-sports.io/football/players/19322.png
244,S. Bergwijn,Steven Charles,Bergwijn,28,1997-10-08,Amsterdam,Netherlands,Netherlands,171 cm,74 kg,9,Attacker,https://media.api-sports.io/football/players/244.png
535,P. Schuurs,Perr,Schuurs,26,1999-11-26,Nieuwstadt,Netherlands,Netherlands,191 cm,80 kg,3,Defender,https://media.api-sports.io/football/players/535.png
161585,Francisco Conceição,Francisco,Fernandes da Conceição,23,2002-12-14,Coimbra,Portugal,Portugal,170 cm,64 kg,11,Attacker,https://media.api-sports.io/football/players/161585.png
552,David Neres,David,Neres Campos,28,1997-03-03,São Paulo,Brazil,Brazil,176 cm,66 kg,7,Attacker,https://media.api-sports.io/football/players/552.png
547,D. van de Beek,Donny,van de Beek,28,1997-04-18,Nijkerkerveen,Netherlands,Netherlands,184 cm,76 kg,34,Midfielder,https://media.api-sports.io/football/players/547.png
531,D. Blind,Daley,Blind,35,1990-03-09,Amsterdam,Netherlands,Netherlands,180 cm,72 kg,5,Defender,https://media.api-sports.io/football/players/531.png
1489,N. Gudelj,Nemanja,Gudelj,34,1991-11-16,Beograd,Serbia,Serbia,187 cm,79 kg,6,Midfielder,https://media.api-sports.io/football/players/1489.png
538,F. de Jong,Frenkie,de Jong,28,1997-05-12,Arkel,Netherlands,Netherlands,181 cm,74 kg,7,Midfielder,https://media.api-sports.io/football/players/538.png
792,J. Kluivert,Justin Dean,Kluivert,26,1999-05-05,Amsterdam,Netherlands,Netherlands,171 cm,67 kg,19,Attacker,https://media.api-sports.io/football/players/792.png
2869,E. Álvarez,Edson Omar,Álvarez Velázquez,28,1997-10-24,Tlalnepantla de Baz,Mexico,Mexico,187 cm,73 kg,19,Midfielder,https://media.api-sports.io/football/players/2869.png
15911,M. Kudus,Mohammed,Kudus,25,2000-08-02,Accra,Ghana,Ghana,177 cm,70 kg,14,Midfielder,https://media.api-sports.io/football/players/15911.png
9971,Antony,Antony Matheus,dos Santos,25,2000-02-24,Osasco,Brazil,Brazil,174 cm,63 kg,11,Attacker,https://media.api-sports.io/football/players/9971.png
2467,Lisandro Martínez,Lisandro,Martínez,27,1998-01-18,Gualeguay,Argentina,Argentina,175 cm,72 kg,6,Defender,https://media.api-sports.io/football/players/2467.png
152967,C. Bassey,Calvin,Bassey Ughelumba,26,1999-12-31,Aosta,Italy,Nigeria,185 cm,76 kg,3,Defender,https://media.api-sports.io/football/players/152967.png
38746,J. Timber,Jurriën David Norman,Timber,24,2001-06-17,Utrecht,Netherlands,Netherlands,179 cm,79 kg,12,Defender,https://media.api-sports.io/football/players/38746.png
543,Z. Labyad,Zakaria,Labyad,32,1993-03-09,Utrecht,Netherlands,Morocco,175 cm,65 kg,20,Midfielder,https://media.api-sports.io/football/players/543.png
2485,L. Orejuela,Luis Manuel,Orejuela García,29,1995-08-20,Cali,Colombia,Colombia,180 cm,71 kg,28,Defender,https://media.api-sports.io/football/players/2485.png
548,H. Ziyech,Hakim,Ziyech,32,1993-03-19,Dronten,Netherlands,Morocco,180 cm,65 kg,22,Midfielder,https://media.api-sports.io/football/players/548.png
168,D. Sánchez,Davinson,Sánchez Mina,29,1996-06-12,Caloto,Colombia,Colombia,187 cm,81 kg,6,Defender,https://media.api-sports.io/football/players/168.png
157,L. Suárez,Luis Alberto,Suárez Díaz,38,1987-01-24,Salto,Uruguay,Uruguay,182 cm,72 kg,9,Attacker,https://media.api-sports.io/football/players/157.png
37890,J. Schouten,Jerdy,Schouten,28,1997-01-12,Spijkenisse,Netherlands,Netherlands,185 cm,77 kg,22,Midfielder,https://media.api-sports.io/football/players/37890.png
36006,C. Salcido,Carlos Arnoldo,Salcido Flores,45,1980-04-02,Ocotlán,Mexico,Mexico,176 cm,75 kg,,Defender,https://media.api-sports.io/football/players/36006.png
116213,D. Koevermans,Danny,Koevermans,46,1978-11-01,Schiedam,Netherlands,Netherlands,191 cm,90 kg,,Attacker,https://media.api-sports.io/football/players/116213.png
116217,W. Bouma,Wilfred,Bouma,47,1978-06-15,Helmond,Netherlands,Netherlands,179 cm,83 kg,,Defender,https://media.api-sports.io/football/players/116217.png
116257,T. Lucius,Theo,Lucius,48,1976-12-19,Veghel,Netherlands,Netherlands,182 cm,76 kg,,Midfielder,https://media.api-sports.io/football/players/116257.png
72157,I. Afellay,Ibrahim,Afellay,39,1986-04-02,Utrecht,Netherlands,Netherlands,181 cm,76 kg,,Midfielder,https://media.api-sports.io/football/players/72157.png
516,A. Robben,Arjen,Robben,41,1984-01-23,Bedum,Netherlands,Netherlands,180 cm,80 kg,,Attacker,https://media.api-sports.io/football/players/516.png
116294,A. Ooijer,André,Ooijer,51,1974-07-11,Amsterdam,Netherlands,Netherlands,185 cm,74 kg,,Defender,https://media.api-sports.io/football/players/116294.png
51076,D. Beasley,DaMarcus,Beasley,43,1982-05-24,Fort Wayne,USA,USA,173 cm,66 kg,,Defender,https://media.api-sports.io/football/players/51076.png
18789,Gomes,Heurelho,da Silva Gomes,44,1981-02-15,João Pinheiro,Brazil,Brazil,191 cm,91 kg,,Goalkeeper,https://media.api-sports.io/football/players/18789.png
115639,Ronaldo,Ronaldo Luíz,Nazário de Lima,48,1976-09-22,Rio de Janeiro,Brazil,Brazil,183 cm,90 kg,,Attacker,https://media.api-sports.io/football/players/115639.png
50102,A. Koné,Arouna,Koné,41,1983-11-11,Anyama,Côte d'Ivoire,Côte d'Ivoire,181 cm,78 kg,,Attacker,https://media.api-sports.io/football/players/50102.png
116344,J. Kolkka,Joonas,Kolkka,50,1974-09-28,Lahti,Finland,Finland,174 cm,71 kg,,Midfielder,https://media.api-sports.io/football/players/116344.png
1992,J. Lens,Jeremain Marciano,Lens,37,1987-11-24,Amsterdam,Netherlands,Netherlands,178 cm,75 kg,10,Attacker,https://media.api-sports.io/football/players/1992.png
1916,K. Strootman,Kevin Johannes,Willem Strootman,35,1990-02-13,Ridderkerk,Netherlands,Netherlands,186 cm,78 kg,8,Midfielder,https://media.api-sports.io/football/players/1916.png
50600,B. Dzsudzsák,Balázs,Dzsudzsák,39,1986-12-23,Debrecen,Hungary,Hungary,179 cm,74 kg,10,Midfielder,https://media.api-sports.io/football/players/50600.png
37237,S. Nijland,Stef,Nijland,37,1988-08-10,Hoogezand,Netherlands,Netherlands,187 cm,81 kg,,Midfielder,https://media.api-sports.io/football/players/37237.png
18981,J. Locadia,Jürgen Leonardo,Locadia,32,1993-11-07,Emmen,Netherlands,Curaçao,193 cm,85 kg,19,Attacker,https://media.api-sports.io/football/players/18981.png
238,B. Ramselaar,Bart,Ramselaar,29,1996-06-29,Amersfoort,Netherlands,Netherlands,178 cm,74 kg,23,Midfielder,https://media.api-sports.io/football/players/238.png
21383,E. Pieters,Erik,Pieters,37,1988-08-07,Tiel,Netherlands,Netherlands,183 cm,84 kg,15,Defender,https://media.api-sports.io/football/players/21383.png
19339,L. Narsingh,Luciano,Narsingh,35,1990-09-13,Amsterdam,Netherlands,Netherlands,175 cm,69 kg,7,Midfielder,https://media.api-sports.io/football/players/19339.png
25341,D. Luckassen,Derrick,Luckassen,30,1995-07-03,Amsterdam,Netherlands,Netherlands,188 cm,78 kg,25,Defender,https://media.api-sports.io/football/players/25341.png
1573,A. Guardado,José Andrés,Guardado Hernández,39,1986-09-28,Guadalajara,Mexico,Mexico,169 cm,60 kg,18,Midfielder,https://media.api-sports.io/football/players/1573.png
30779,Oscar Hiljemark,Oscar,Hiljemark,33,1992-06-28,Gislaved,Sweden,Sweden,184 cm,77 kg,,Midfielder,https://media.api-sports.io/football/players/30779.png
117966,D. Rommedahl,Dennis,Rommedahl,47,1978-07-22,København,Denmark,Denmark,178 cm,73 kg,,Attacker,https://media.api-sports.io/football/players/117966.png
248,H. Lozano,Hirving Rodrigo,Lozano Bahena,30,1995-07-30,Ciudad de México,Mexico,Mexico,175 cm,70 kg,27,Attacker,https://media.api-sports.io/football/players/248.png
667,M. Depay,Memphis,Depay,31,1994-02-13,Moordrecht,Netherlands,Netherlands,178 cm,78 kg,9,Attacker,https://media.api-sports.io/football/players/667.png
30,S. Arias,Santiago,Arias Naranjo,33,1992-01-13,Medellín,Colombia,Colombia,178 cm,72 kg,13,Defender,https://media.api-sports.io/football/players/30.png
2719,N. Amrabat,Noureddine,Amrabat,38,1987-03-31,Naarden,Netherlands,Morocco,179 cm,73 kg,5,Attacker,https://media.api-sports.io/football/players/2719.png
2874,H. Moreno,Héctor Alfredo,Moreno Herrera,37,1988-01-17,Culiacán,Mexico,Mexico,186 cm,76 kg,15,Defender,https://media.api-sports.io/football/players/2874.png
50974,P. Tytoń,Przemysław,Tytoń,38,1987-01-04,Zamość,Poland,Poland,195 cm,88 kg,22,Goalkeeper,https://media.api-sports.io/football/players/50974.png
243,Z. Aboukhlal,Zakaria,Aboukhlal,25,2000-02-18,Rotterdam,Netherlands,Morocco,179 cm,74 kg,7,Attacker,https://media.api-sports.io/football/players/243.png
2799,A. Guðmundsson,Albert,Guðmundsson,28,1997-06-15,Reykjavík,Iceland,Iceland,177 cm,80 kg,10,Attacker,https://media.api-sports.io/football/players/2799.png
226,D. Dumfries,Denzel Justus Morris,Dumfries,29,1996-04-18,Rotterdam,Netherlands,Netherlands,188 cm,80 kg,2,Defender,https://media.api-sports.io/football/players/226.png
22149,I. Sangaré,Ibrahim,Sangaré,28,1997-12-02,Abidjan,Côte d'Ivoire,Côte d'Ivoire,191 cm,77 kg,6,Midfielder,https://media.api-sports.io/football/players/22149.png
290545,J. Seelt,Jenson,Seelt,22,2003-05-23,Ede,Netherlands,Netherlands,192 cm,84 kg,23,Defender,https://media.api-sports.io/football/players/290545.png
247,C. Gakpo,Cody Mathès,Gakpo,26,1999-05-07,Eindhoven,Netherlands,Netherlands,193 cm,76 kg,18,Attacker,https://media.api-sports.io/football/players/247.png
136723,N. Madueke,Chukwunonso Tristan,Madueke,23,2002-03-10,London,England,England,182 cm,75 kg,23,Attacker,https://media.api-sports.io/football/players/136723.png
332,D. Mertens,Dries,Mertens,38,1987-05-06,Leuven,Belgium,Belgium,169 cm,61 kg,10,Attacker,https://media.api-sports.io/football/players/332.png
36900,A. Maher,Adam,Maher,32,1993-07-20,Aït Izzou,Morocco,Netherlands,170 cm,65 kg,6,Midfielder,https://media.api-sports.io/football/players/36900.png
237,G. Pereiro,Gastón Rodrigo,Pereiro López,30,1995-06-11,Montevideo,Uruguay,Uruguay,188 cm,76 kg,20,Attacker,https://media.api-sports.io/football/players/237.png
446,R. Donk,Ryan Henk,Donk,39,1986-03-30,Amsterdam,Netherlands,Suriname,192 cm,80 kg,,Defender,https://media.api-sports.io/football/players/446.png
50820,J. Altidore,Josmer Volmy,Altidore,35,1989-11-06,Livingston,USA,USA,183 cm,79 kg,,Attacker,https://media.api-sports.io/football/players/50820.png
36891,R. Vlaar,Ron Peter,Vlaar,40,1985-02-16,Hensbroek,Netherlands,Netherlands,189 cm,80 kg,,Defender,https://media.api-sports.io/football/players/36891.png
48220,R. Elm,Rasmus Christoffer,Elm,37,1988-03-17,Kalmar,Sweden,Sweden,184 cm,78 kg,,Midfielder,https://media.api-sports.io/football/players/48220.png
2379,P. Wernbloom,Pontus,Wernbloom,39,1986-06-25,Kungälv,Sweden,Sweden,187 cm,85 kg,,Midfielder,https://media.api-sports.io/football/players/2379.png
114867,G. Steinsson,Grétar Rafn,Steinsson,43,1982-01-09,Siglufjordur,Iceland,Iceland,189 cm,78 kg,,Defender,https://media.api-sports.io/football/players/114867.png
7024,B. Holman,Brett,Holman,41,1984-03-27,Bankstown,Australia,Australia,177 cm,73 kg,,Attacker,https://media.api-sports.io/football/players/7024.png
2921,M. Dembélé,Mousa Sidi Yaya,Dembélé,38,1987-07-16,Antwerpen,Belgium,Belgium,185 cm,82 kg,,Midfielder,https://media.api-sports.io/football/players/2921.png
15277,B. Waterman,Boy,Waterman,41,1984-01-24,Lelystad,Netherlands,Netherlands,188 cm,80 kg,24,Goalkeeper,https://media.api-sports.io/football/players/15277.png
19421,M. Henriksen,Markus,Henriksen,33,1992-07-25,Trondheim,Norway,Norway,187 cm,80 kg,7,Midfielder,https://media.api-sports.io/football/players/19421.png
36849,F. Friday,Imoh Frederick,Friday,30,1995-05-22,Port Harcourt,Nigeria,Nigeria,187 cm,90 kg,9,Attacker,https://media.api-sports.io/football/players/36849.png
36908,B. Johnsen,Bjørn,Maars Johnsen,34,1991-11-06,New York,USA,Norway,195 cm,81 kg,25,Attacker,https://media.api-sports.io/football/players/36908.png
2091,Ari,Ariclenes,da Silva Ferreira,40,1985-12-11,Fortaleza,Brazil,Russia,180 cm,82 kg,9,Attacker,https://media.api-sports.io/football/players/2091.png
37144,R. Haps,Ridgeciano Delano Leandro,Haps,32,1993-06-12,Utrecht,Netherlands,Suriname,175 cm,74 kg,5,Defender,https://media.api-sports.io/football/players/37144.png
2700,A. Jahanbakhsh,Alireza,Jahanbakhsh Jirandeh,32,1993-08-11,Jirandeh,Iran,Iran,181 cm,78 kg,7,Attacker,https://media.api-sports.io/football/players/2700.png
36901,F. Midtsjø,Fredrik,Midtsjø,32,1993-08-11,Stjørdal,Norway,Norway,176 cm,70 kg,6,Midfielder,https://media.api-sports.io/football/players/36901.png
36885,P. Hatzidiakos,Pantelis,Hatzidiakos,28,1997-01-18,Rhodes,Greece,Greece,185 cm,74 kg,6,Defender,https://media.api-sports.io/football/players/36885.png
32887,Y. Sugawara,Yukinari,Sugawara,25,2000-06-28,Toyokawa,Japan,Japan,179 cm,69 kg,16,Defender,https://media.api-sports.io/football/players/32887.png
26736,M. Johansson,Mattias Erik,Johansson,33,1992-02-16,Jönköping,Sweden,Sweden,174 cm,66 kg,13,Defender,https://media.api-sports.io/football/players/26736.png
884,S. Romero,Sergio Germán,Romero,38,1987-02-22,Bernardo de Irigoyen,Argentina,Argentina,192 cm,87 kg,1,Goalkeeper,https://media.api-sports.io/football/players/884.png
15920,I. Sadiq,Ibrahim,Sadiq,25,2000-05-07,Accra,Ghana,Ghana,167 cm,68 kg,11,Attacker,https://media.api-sports.io/football/players/15920.png
37438,S. Mijnans,Sven,Mijnans,25,2000-03-09,Spijkenisse,Netherlands,Netherlands,190 cm,70 kg,21,Midfielder,https://media.api-sports.io/football/players/37438.png
37160,S. Berghuis,Steven,Berghuis,34,1991-12-19,Apeldoorn,Netherlands,Netherlands,182 cm,75 kg,23,Attacker,https://media.api-sports.io/football/players/37160.png
36905,G. Til,Guus Berend,Til,28,1997-12-22,Samfya,Zambia,Netherlands,186 cm,79 kg,20,Midfielder,https://media.api-sports.io/football/players/36905.png
36899,T. Koopmeiners,Teun,Koopmeiners,27,1998-02-28,Amsterdam,Netherlands,Netherlands,184 cm,77 kg,8,Midfielder,https://media.api-sports.io/football/players/36899.png
37604,S. Beukema,Sam,Beukema,27,1998-11-17,Deventer,Netherlands,Netherlands,188 cm,77 kg,31,Defender,https://media.api-sports.io/football/players/37604.png
48079,J. Karlsson,Karl Jesper,Karlsson,27,1998-07-25,,Sweden,Sweden,171 cm,70 kg,10,Attacker,https://media.api-sports.io/football/players/48079.png
36902,T. Reijnders,Tijjani,Reijnders,27,1998-07-29,Zwolle,Netherlands,Netherlands,185 cm,73 kg,14,Midfielder,https://media.api-sports.io/football/players/36902.png
206254,M. Kerkez,Miloš,Kerkez,22,2003-11-07,Vrbas,Hungary,Hungary,180 cm,71 kg,3,Defender,https://media.api-sports.io/football/players/206254.png
50913,D. Mihailović,Djordje Aleksandar,Mihailović,27,1998-11-10,Jacksonville,USA,USA,177 cm,70 kg,8,Midfielder,https://media.api-sports.io/football/players/50913.png
39065,H. Evjen,Håkon,Evjen,25,2000-02-14,,Norway,Norway,173 cm,70 kg,16,Midfielder,https://media.api-sports.io/football/players/39065.png
183,V. Janssen,Vincent,Janssen,31,1994-06-15,Heesch,Netherlands,Netherlands,184 cm,79 kg,18,Attacker,https://media.api-sports.io/football/players/183.png
