team_url,season_start_year,competition_id
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2024,2024,PO1
https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2024,2024,PO1
https://www.transfermarkt.com/cd-santa-clara/startseite/verein/2423/saison_id/2024,2024,PO1
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2024,2024,PO1
https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2024,2024,PO1
https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268/saison_id/2024,2024,PO1
https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2024,2024,PO1
https://www.transfermarkt.com/sc-farense/startseite/verein/4294/saison_id/2024,2024,PO1
https://www.transfermarkt.com/cf-estrela-amadora-sad/startseite/verein/2431/saison_id/2024,2024,PO1
https://www.transfermarkt.com/cd-nacional/startseite/verein/982/saison_id/2024,2024,PO1
https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2024,2024,PO1
https://www.transfermarkt.com/boavista-porto-fc/startseite/verein/2503/saison_id/2024,2024,PO1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2023,2023,PO1
https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2023,2023,PO1
https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2023,2023,PO1
https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2023,2023,PO1
https://www.transfermarkt.com/fc-famalicao/startseite/verein/3329/saison_id/2023,2023,PO1
https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2023,2023,PO1
https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2023,2023,PO1
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2023,2023,PO1
https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2023,2023,PO1
https://www.transfermarkt.com/boavista-porto-fc/startseite/verein/2503/saison_id/2023,2023,PO1
https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2023,2023,PO1
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2023,2023,PO1
https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268/saison_id/2023,2023,PO1
https://www.transfermarkt.com/fc-vizela/startseite/verein/6912/saison_id/2023,2023,PO1
https://www.transfermarkt.com/portimonense-sc/startseite/verein/7378/saison_id/2023,2023,PO1
https://www.transfermarkt.com/sc-farense/startseite/verein/4294/saison_id/2023,2023,PO1
https://www.transfermarkt.com/cf-estrela-amadora-sad/startseite/verein/2431/saison_id/2023,2023,PO1
https://www.transfermarkt.com/gd-chaves/startseite/verein/3325/saison_id/2023,2023,PO1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-basel-1893/startseite/verein/26/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-lugano/startseite/verein/2790/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-lausanne-sport/startseite/verein/527/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-zurich/startseite/verein/260/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-luzern/startseite/verein/434/saison_id/2025,2027,C1
https://www.transfermarkt.com/servette-fc/startseite/verein/61/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-st-gallen-1879/startseite/verein/257/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-sion/startseite/verein/321/saison_id/2025,2027,C1
https://www.transfermarkt.com/grasshopper-club-zurich/startseite/verein/504/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-thun/startseite/verein/938/saison_id/2025,2027,C1
https://www.transfermarkt.com/fc-winterthur/startseite/verein/242/saison_id/2025,2027,C1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452/saison_id/2025,2026,C1
https://www.transfermarkt.com/fc-basel-1893/startseite/verein/26/saison_id/2025,2026,C1
https://www.transfermarkt.com/fc-lugano/startseite/verein/2790/saison_id/2025,2026,C1
https://www.transfermarkt.com/fc-lausanne-sport/startseite/verein/527/saison_id/2025,2026,C1
